ENROLLMENT TERM,SUBJECT AREA,CATLG NBR,LONG CRSE TITLE,INSTR NAME,GRD OFF,GRD COUNT,ENRL TOT
22F,STATS,100B,INTRODUCTION TO MATHEMATICAL STATISTICS,"LI, KER-CHAU",B,10,65
22F,STATS,100B,INTRODUCTION TO MATHEMATICAL STATISTICS,"LI, KER-CHAU",B-,5,65
22F,STATS,100B,INTRODUCTION TO MATHEMATICAL STATISTICS,"LI, KER-CHAU",C-,1,65
22F,STATS,100C,LINEAR MODELS,"CHRISTOU, NICOLAS",A,18,59
22F,STATS,100C,LINEAR MODELS,"CHRISTOU, NICOLAS",A-,13,59
22F,STATS,100C,LINEAR MODELS,"CHRISTOU, NICOLAS",B+,18,59
22F,STATS,100C,LINEAR MODELS,"CHRISTOU, NICOLAS",B,10,59
22F,STATS,101C,INTRODUCTION TO STATISTICAL MODELS AND DATA MINING,"ALMOHALWAS, AKRAM M",A+,29,123
22F,STATS,101C,INTRODUCTION TO STATISTICAL MODELS AND DATA MINING,"ALMOHALWAS, AKRAM M",A,47,123
22F,STATS,101C,INTRODUCTION TO STATISTICAL MODELS AND DATA MINING,"ALMOHALWAS, AKRAM M",A-,30,123
22F,STATS,101C,INTRODUCTION TO STATISTICAL MODELS AND DATA MINING,"ALMOHALWAS, AKRAM M",B+,11,123
22F,STATS,101C,INTRODUCTION TO STATISTICAL MODELS AND DATA MINING,"ALMOHALWAS, AKRAM M",B,4,123
22F,STATS,101C,INTRODUCTION TO STATISTICAL MODELS AND DATA MINING,"ALMOHALWAS, AKRAM M",B-,2,123
22F,STATS,101C,INTRODUCTION TO STATISTICAL MODELS AND DATA MINING,"XU, SHIRONG",A+,29,153
22F,STATS,101C,INTRODUCTION TO STATISTICAL MODELS AND DATA MINING,"XU, SHIRONG",A,94,153
22F,STATS,101C,INTRODUCTION TO STATISTICAL MODELS AND DATA MINING,"XU, SHIRONG",A-,21,153
22F,STATS,101C,INTRODUCTION TO STATISTICAL MODELS AND DATA MINING,"XU, SHIRONG",B+,4,153
22F,STATS,101C,INTRODUCTION TO STATISTICAL MODELS AND DATA MINING,"XU, SHIRONG",B,3,153
22F,STATS,101C,INTRODUCTION TO STATISTICAL MODELS AND DATA MINING,"XU, SHIRONG",B-,2,153
22F,STATS,102C,INTRODUCTION TO MONTE CARLO METHODS,"WU, GUANI",A,36,151
22F,STATS,102C,INTRODUCTION TO MONTE CARLO METHODS,"WU, GUANI",A-,14,151
22F,STATS,102C,INTRODUCTION TO MONTE CARLO METHODS,"WU, GUANI",B+,17,151
22F,STATS,102C,INTRODUCTION TO MONTE CARLO METHODS,"WU, GUANI",B,9,151
22F,STATS,102C,INTRODUCTION TO MONTE CARLO METHODS,"WU, GUANI",B-,21,151
22F,STATS,102C,INTRODUCTION TO MONTE CARLO METHODS,"WU, GUANI",C+,13,151
22F,STATS,102C,INTRODUCTION TO MONTE CARLO METHODS,"WU, GUANI",C,10,151
22F,STATS,102C,INTRODUCTION TO MONTE CARLO METHODS,"WU, GUANI",C-,7,151
22F,STATS,102C,INTRODUCTION TO MONTE CARLO METHODS,"WU, GUANI",D,10,151
22F,STATS,102C,INTRODUCTION TO MONTE CARLO METHODS,"WU, GUANI",F,12,151
22F,STATS,102C,INTRODUCTION TO MONTE CARLO METHODS,"WU, GUANI",A+,2,151
22F,STATS,102C,INTRODUCTION TO MONTE CARLO METHODS,"ZHOU, QING",A+,6,33
22F,STATS,102C,INTRODUCTION TO MONTE CARLO METHODS,"ZHOU, QING",A,16,33
22F,STATS,102C,INTRODUCTION TO MONTE CARLO METHODS,"ZHOU, QING",A-,5,33
22F,STATS,102C,INTRODUCTION TO MONTE CARLO METHODS,"ZHOU, QING",B+,4,33
22F,STATS,102C,INTRODUCTION TO MONTE CARLO METHODS,"ZHOU, QING",B-,2,33
23W,STATS,10,INTRODUCTION TO STATISTICAL REASONING,"XU, HONGQUAN",A+,30,290
23W,STATS,10,INTRODUCTION TO STATISTICAL REASONING,"XU, HONGQUAN",A,62,290
23W,STATS,10,INTRODUCTION TO STATISTICAL REASONING,"XU, HONGQUAN",A-,49,290
23W,STATS,10,INTRODUCTION TO STATISTICAL REASONING,"XU, HONGQUAN",B+,49,290
23W,STATS,10,INTRODUCTION TO STATISTICAL REASONING,"XU, HONGQUAN",B,38,290
23W,STATS,10,INTRODUCTION TO STATISTICAL REASONING,"XU, HONGQUAN",B-,26,290
23W,STATS,10,INTRODUCTION TO STATISTICAL REASONING,"XU, HONGQUAN",C+,18,290
23W,STATS,10,INTRODUCTION TO STATISTICAL REASONING,"XU, HONGQUAN",C,10,290
23W,STATS,10,INTRODUCTION TO STATISTICAL REASONING,"XU, HONGQUAN",C-,5,290
23W,STATS,10,INTRODUCTION TO STATISTICAL REASONING,"XU, HONGQUAN",F,1,290
23W,STATS,10,INTRODUCTION TO STATISTICAL REASONING,"XU, HONGQUAN",D+,1,290
23W,STATS,10,INTRODUCTION TO STATISTICAL REASONING,"XU, HONGQUAN",D,1,290
23W,STATS,10,INTRODUCTION TO STATISTICAL REASONING,"WANG, BINGLING",A+,60,286
23W,STATS,10,INTRODUCTION TO STATISTICAL REASONING,"WANG, BINGLING",A,107,286
23W,STATS,10,INTRODUCTION TO STATISTICAL REASONING,"WANG, BINGLING",A-,28,286
23W,STATS,10,INTRODUCTION TO STATISTICAL REASONING,"WANG, BINGLING",B+,32,286
23W,STATS,10,INTRODUCTION TO STATISTICAL REASONING,"WANG, BINGLING",B,15,286
23W,STATS,10,INTRODUCTION TO STATISTICAL REASONING,"WANG, BINGLING",B-,6,286
23W,STATS,10,INTRODUCTION TO STATISTICAL REASONING,"WANG, BINGLING",C+,13,286
23W,STATS,10,INTRODUCTION TO STATISTICAL REASONING,"WANG, BINGLING",C,5,286
23W,STATS,10,INTRODUCTION TO STATISTICAL REASONING,"WANG, BINGLING",C-,5,286
23W,STATS,10,INTRODUCTION TO STATISTICAL REASONING,"WANG, BINGLING",D+,3,286
23W,STATS,10,INTRODUCTION TO STATISTICAL REASONING,"WANG, BINGLING",D,3,286
23W,STATS,10,INTRODUCTION TO STATISTICAL REASONING,"WANG, BINGLING",F,8,286
23W,STATS,10,INTRODUCTION TO STATISTICAL REASONING,"WANG, BINGLING",D-,1,286
23W,STATS,10,INTRODUCTION TO STATISTICAL REASONING,"ODHIAMBO, COLLINS OJWANG",A+,32,130
23W,STATS,10,INTRODUCTION TO STATISTICAL REASONING,"ODHIAMBO, COLLINS OJWANG",A,34,130
23W,STATS,10,INTRODUCTION TO STATISTICAL REASONING,"ODHIAMBO, COLLINS OJWANG",A-,14,130
23W,STATS,10,INTRODUCTION TO STATISTICAL REASONING,"ODHIAMBO, COLLINS OJWANG",B+,18,130
23W,STATS,10,INTRODUCTION TO STATISTICAL REASONING,"ODHIAMBO, COLLINS OJWANG",B,11,130
23W,STATS,10,INTRODUCTION TO STATISTICAL REASONING,"ODHIAMBO, COLLINS OJWANG",B-,9,130
23W,STATS,10,INTRODUCTION TO STATISTICAL REASONING,"ODHIAMBO, COLLINS OJWANG",C+,3,130
23W,STATS,10,INTRODUCTION TO STATISTICAL REASONING,"ODHIAMBO, COLLINS OJWANG",C,3,130
23W,STATS,10,INTRODUCTION TO STATISTICAL REASONING,"ODHIAMBO, COLLINS OJWANG",C-,2,130
23W,STATS,10,INTRODUCTION TO STATISTICAL REASONING,"ODHIAMBO, COLLINS OJWANG",D-,1,130
23W,STATS,10,INTRODUCTION TO STATISTICAL REASONING,"ODHIAMBO, COLLINS OJWANG",F,3,130
23W,STATS,20,INTRODUCTION TO STATISTICAL PROGRAMMING WITH R,"TSIANG, MICHAEL",A+,3,150
23W,STATS,20,INTRODUCTION TO STATISTICAL PROGRAMMING WITH R,"TSIANG, MICHAEL",A,100,150
23W,STATS,20,INTRODUCTION TO STATISTICAL PROGRAMMING WITH R,"TSIANG, MICHAEL",A-,11,150
23W,STATS,20,INTRODUCTION TO STATISTICAL PROGRAMMING WITH R,"TSIANG, MICHAEL",B+,22,150
23W,STATS,20,INTRODUCTION TO STATISTICAL PROGRAMMING WITH R,"TSIANG, MICHAEL",B,7,150
23W,STATS,20,INTRODUCTION TO STATISTICAL PROGRAMMING WITH R,"TSIANG, MICHAEL",B-,3,150
23W,STATS,20,INTRODUCTION TO STATISTICAL PROGRAMMING WITH R,"TSIANG, MICHAEL",C,1,150
23W,STATS,20,INTRODUCTION TO STATISTICAL PROGRAMMING WITH R,"TSIANG, MICHAEL",C-,1,150
23W,STATS,20,INTRODUCTION TO STATISTICAL PROGRAMMING WITH R,"TSIANG, MICHAEL",F,2,150
23W,STATS,100A,INTRODUCTION TO PROBABILITY,"CHENG, GUANG",A+,1,78
23W,STATS,100A,INTRODUCTION TO PROBABILITY,"CHENG, GUANG",A,7,78
23W,STATS,100A,INTRODUCTION TO PROBABILITY,"CHENG, GUANG",A-,12,78
23W,STATS,100A,INTRODUCTION TO PROBABILITY,"CHENG, GUANG",B+,13,78
23W,STATS,100A,INTRODUCTION TO PROBABILITY,"CHENG, GUANG",B,16,78
23W,STATS,100A,INTRODUCTION TO PROBABILITY,"CHENG, GUANG",B-,10,78
23W,STATS,100A,INTRODUCTION TO PROBABILITY,"CHENG, GUANG",C+,7,78
23W,STATS,100A,INTRODUCTION TO PROBABILITY,"CHENG, GUANG",C,9,78
23W,STATS,100A,INTRODUCTION TO PROBABILITY,"CHENG, GUANG",C-,2,78
23W,STATS,100A,INTRODUCTION TO PROBABILITY,"CHENG, GUANG",F,1,78
23W,STATS,100B,INTRODUCTION TO MATHEMATICAL STATISTICS,"CHRISTOU, NICOLAS",A,15,40
23W,STATS,100B,INTRODUCTION TO MATHEMATICAL STATISTICS,"CHRISTOU, NICOLAS",A-,11,40
23W,STATS,100B,INTRODUCTION TO MATHEMATICAL STATISTICS,"CHRISTOU, NICOLAS",B+,12,40
23W,STATS,100B,INTRODUCTION TO MATHEMATICAL STATISTICS,"CHRISTOU, NICOLAS",B,1,40
23W,STATS,100B,INTRODUCTION TO MATHEMATICAL STATISTICS,"CHRISTOU, NICOLAS",F,1,40
23W,STATS,100B,INTRODUCTION TO MATHEMATICAL STATISTICS,"MADRID PADILLA, OSCAR HERNAN",A+,1,51
23W,STATS,100B,INTRODUCTION TO MATHEMATICAL STATISTICS,"MADRID PADILLA, OSCAR HERNAN",A,14,51
23W,STATS,100B,INTRODUCTION TO MATHEMATICAL STATISTICS,"MADRID PADILLA, OSCAR HERNAN",A-,3,51
23W,STATS,100B,INTRODUCTION TO MATHEMATICAL STATISTICS,"MADRID PADILLA, OSCAR HERNAN",B+,11,51
23W,STATS,100B,INTRODUCTION TO MATHEMATICAL STATISTICS,"MADRID PADILLA, OSCAR HERNAN",B,6,51
23W,STATS,100B,INTRODUCTION TO MATHEMATICAL STATISTICS,"MADRID PADILLA, OSCAR HERNAN",B-,10,51
23W,STATS,100B,INTRODUCTION TO MATHEMATICAL STATISTICS,"MADRID PADILLA, OSCAR HERNAN",C+,4,51
23W,STATS,100B,INTRODUCTION TO MATHEMATICAL STATISTICS,"MADRID PADILLA, OSCAR HERNAN",C,1,51
23W,STATS,100B,INTRODUCTION TO MATHEMATICAL STATISTICS,"MADRID PADILLA, OSCAR HERNAN",D+,1,51
23W,STATS,100B,INTRODUCTION TO MATHEMATICAL STATISTICS,"LI, KER-CHAU",A+,4,34
23W,STATS,100B,INTRODUCTION TO MATHEMATICAL STATISTICS,"LI, KER-CHAU",A,4,34
23W,STATS,100B,INTRODUCTION TO MATHEMATICAL STATISTICS,"LI, KER-CHAU",A-,5,34
23W,STATS,100B,INTRODUCTION TO MATHEMATICAL STATISTICS,"LI, KER-CHAU",B+,2,34
23W,STATS,100B,INTRODUCTION TO MATHEMATICAL STATISTICS,"LI, KER-CHAU",B,5,34
23W,STATS,100B,INTRODUCTION TO MATHEMATICAL STATISTICS,"LI, KER-CHAU",B-,3,34
23W,STATS,100B,INTRODUCTION TO MATHEMATICAL STATISTICS,"LI, KER-CHAU",C+,5,34
23W,STATS,100B,INTRODUCTION TO MATHEMATICAL STATISTICS,"LI, KER-CHAU",C,2,34
23W,STATS,100B,INTRODUCTION TO MATHEMATICAL STATISTICS,"LI, KER-CHAU",C-,2,34
23W,STATS,100B,INTRODUCTION TO MATHEMATICAL STATISTICS,"LI, KER-CHAU",D+,1,34
23W,STATS,100B,INTRODUCTION TO MATHEMATICAL STATISTICS,"LI, KER-CHAU",F,1,34
23W,STATS,101A,INTRODUCTION TO DATA ANALYSIS AND REGRESSION,"CHA, MARIA",A+,44,159
23W,STATS,101A,INTRODUCTION TO DATA ANALYSIS AND REGRESSION,"CHA, MARIA",A,41,159
23W,STATS,101A,INTRODUCTION TO DATA ANALYSIS AND REGRESSION,"CHA, MARIA",A-,37,159
23W,STATS,101A,INTRODUCTION TO DATA ANALYSIS AND REGRESSION,"CHA, MARIA",B+,11,159
23W,STATS,101A,INTRODUCTION TO DATA ANALYSIS AND REGRESSION,"CHA, MARIA",B,14,159
23W,STATS,101A,INTRODUCTION TO DATA ANALYSIS AND REGRESSION,"CHA, MARIA",B-,5,159
23W,STATS,101A,INTRODUCTION TO DATA ANALYSIS AND REGRESSION,"CHA, MARIA",C+,3,159
23W,STATS,101A,INTRODUCTION TO DATA ANALYSIS AND REGRESSION,"CHA, MARIA",C,2,159
23W,STATS,101A,INTRODUCTION TO DATA ANALYSIS AND REGRESSION,"CHA, MARIA",F,1,159
23W,STATS,101A,INTRODUCTION TO DATA ANALYSIS AND REGRESSION,"CHA, MARIA",D,1,159
23W,STATS,101A,INTRODUCTION TO DATA ANALYSIS AND REGRESSION,"ZANONTIAN, LINDA ANIA",A+,12,161
23W,STATS,101A,INTRODUCTION TO DATA ANALYSIS AND REGRESSION,"ZANONTIAN, LINDA ANIA",A,83,161
23W,STATS,101A,INTRODUCTION TO DATA ANALYSIS AND REGRESSION,"ZANONTIAN, LINDA ANIA",A-,31,161
23W,STATS,101A,INTRODUCTION TO DATA ANALYSIS AND REGRESSION,"ZANONTIAN, LINDA ANIA",B+,19,161
23W,STATS,101A,INTRODUCTION TO DATA ANALYSIS AND REGRESSION,"ZANONTIAN, LINDA ANIA",B,6,161
23W,STATS,101A,INTRODUCTION TO DATA ANALYSIS AND REGRESSION,"ZANONTIAN, LINDA ANIA",B-,5,161
23W,STATS,101A,INTRODUCTION TO DATA ANALYSIS AND REGRESSION,"ZANONTIAN, LINDA ANIA",C,3,161
23W,STATS,101A,INTRODUCTION TO DATA ANALYSIS AND REGRESSION,"ZANONTIAN, LINDA ANIA",F,2,161
23W,STATS,102A,INTRODUCTION TO COMPUTATIONAL STATISTICS WITH R,"CHEN, MILES SATORI",A+,13,161
23W,STATS,102A,INTRODUCTION TO COMPUTATIONAL STATISTICS WITH R,"CHEN, MILES SATORI",A,72,161
23W,STATS,102A,INTRODUCTION TO COMPUTATIONAL STATISTICS WITH R,"CHEN, MILES SATORI",A-,22,161
23W,STATS,102A,INTRODUCTION TO COMPUTATIONAL STATISTICS WITH R,"CHEN, MILES SATORI",B+,10,161
23W,STATS,102A,INTRODUCTION TO COMPUTATIONAL STATISTICS WITH R,"CHEN, MILES SATORI",B,13,161
23W,STATS,102A,INTRODUCTION TO COMPUTATIONAL STATISTICS WITH R,"CHEN, MILES SATORI",B-,7,161
23W,STATS,102A,INTRODUCTION TO COMPUTATIONAL STATISTICS WITH R,"CHEN, MILES SATORI",C+,7,161
23W,STATS,102A,INTRODUCTION TO COMPUTATIONAL STATISTICS WITH R,"CHEN, MILES SATORI",C,10,161
23W,STATS,102A,INTRODUCTION TO COMPUTATIONAL STATISTICS WITH R,"CHEN, MILES SATORI",C-,2,161
23W,STATS,102A,INTRODUCTION TO COMPUTATIONAL STATISTICS WITH R,"CHEN, MILES SATORI",D,3,161
23W,STATS,102A,INTRODUCTION TO COMPUTATIONAL STATISTICS WITH R,"CHEN, MILES SATORI",F,2,161
23W,STATS,102A,INTRODUCTION TO COMPUTATIONAL STATISTICS WITH R,"WU, GUANI",A,40,148
23W,STATS,102A,INTRODUCTION TO COMPUTATIONAL STATISTICS WITH R,"WU, GUANI",A-,15,148
23W,STATS,102A,INTRODUCTION TO COMPUTATIONAL STATISTICS WITH R,"WU, GUANI",B+,19,148
23W,STATS,102A,INTRODUCTION TO COMPUTATIONAL STATISTICS WITH R,"WU, GUANI",B,13,148
23W,STATS,102A,INTRODUCTION TO COMPUTATIONAL STATISTICS WITH R,"WU, GUANI",B-,24,148
23W,STATS,102A,INTRODUCTION TO COMPUTATIONAL STATISTICS WITH R,"WU, GUANI",C+,16,148
23W,STATS,102A,INTRODUCTION TO COMPUTATIONAL STATISTICS WITH R,"WU, GUANI",C,8,148
23W,STATS,102A,INTRODUCTION TO COMPUTATIONAL STATISTICS WITH R,"WU, GUANI",C-,3,148
23W,STATS,102A,INTRODUCTION TO COMPUTATIONAL STATISTICS WITH R,"WU, GUANI",D+,3,148
23W,STATS,102A,INTRODUCTION TO COMPUTATIONAL STATISTICS WITH R,"WU, GUANI",D,4,148
23W,STATS,102A,INTRODUCTION TO COMPUTATIONAL STATISTICS WITH R,"WU, GUANI",D-,3,148
23S,STATS,10,INTRODUCTION TO STATISTICAL REASONING,"CHA, MARIA",A+,40,150
23S,STATS,10,INTRODUCTION TO STATISTICAL REASONING,"CHA, MARIA",A,16,150
23S,STATS,10,INTRODUCTION TO STATISTICAL REASONING,"CHA, MARIA",A-,24,150
23S,STATS,10,INTRODUCTION TO STATISTICAL REASONING,"CHA, MARIA",B+,13,150
23S,STATS,10,INTRODUCTION TO STATISTICAL REASONING,"CHA, MARIA",B,16,150
23S,STATS,10,INTRODUCTION TO STATISTICAL REASONING,"CHA, MARIA",B-,17,150
23S,STATS,10,INTRODUCTION TO STATISTICAL REASONING,"CHA, MARIA",C+,13,150
23S,STATS,10,INTRODUCTION TO STATISTICAL REASONING,"CHA, MARIA",C,5,150
23S,STATS,10,INTRODUCTION TO STATISTICAL REASONING,"CHA, MARIA",C-,4,150
23S,STATS,10,INTRODUCTION TO STATISTICAL REASONING,"CHA, MARIA",D-,1,150
23S,STATS,10,INTRODUCTION TO STATISTICAL REASONING,"CHA, MARIA",F,1,150
23S,STATS,10,INTRODUCTION TO STATISTICAL REASONING,"WANG, BINGLING",A+,37,270
23S,STATS,10,INTRODUCTION TO STATISTICAL REASONING,"WANG, BINGLING",A,83,270
23S,STATS,10,INTRODUCTION TO STATISTICAL REASONING,"WANG, BINGLING",A-,34,270
23S,STATS,10,INTRODUCTION TO STATISTICAL REASONING,"WANG, BINGLING",B+,21,270
23S,STATS,10,INTRODUCTION TO STATISTICAL REASONING,"WANG, BINGLING",B,19,270
23S,STATS,10,INTRODUCTION TO STATISTICAL REASONING,"WANG, BINGLING",B-,16,270
23S,STATS,10,INTRODUCTION TO STATISTICAL REASONING,"WANG, BINGLING",C+,19,270
23S,STATS,10,INTRODUCTION TO STATISTICAL REASONING,"WANG, BINGLING",C,12,270
23S,STATS,10,INTRODUCTION TO STATISTICAL REASONING,"WANG, BINGLING",C-,4,270
23S,STATS,10,INTRODUCTION TO STATISTICAL REASONING,"WANG, BINGLING",D+,3,270
23S,STATS,10,INTRODUCTION TO STATISTICAL REASONING,"WANG, BINGLING",D,7,270
23S,STATS,10,INTRODUCTION TO STATISTICAL REASONING,"WANG, BINGLING",F,15,270
23S,STATS,10,INTRODUCTION TO STATISTICAL REASONING,"ZES, DAVID ANTHONY",A+,24,142
23S,STATS,10,INTRODUCTION TO STATISTICAL REASONING,"ZES, DAVID ANTHONY",A,91,142
23S,STATS,10,INTRODUCTION TO STATISTICAL REASONING,"ZES, DAVID ANTHONY",A-,10,142
23S,STATS,10,INTRODUCTION TO STATISTICAL REASONING,"ZES, DAVID ANTHONY",B+,4,142
23S,STATS,10,INTRODUCTION TO STATISTICAL REASONING,"ZES, DAVID ANTHONY",B,4,142
23S,STATS,10,INTRODUCTION TO STATISTICAL REASONING,"ZES, DAVID ANTHONY",B-,2,142
23S,STATS,10,INTRODUCTION TO STATISTICAL REASONING,"ZES, DAVID ANTHONY",C+,1,142
23S,STATS,10,INTRODUCTION TO STATISTICAL REASONING,"ZES, DAVID ANTHONY",C,3,142
23S,STATS,10,INTRODUCTION TO STATISTICAL REASONING,"ZES, DAVID ANTHONY",F,3,142
23S,STATS,20,INTRODUCTION TO STATISTICAL PROGRAMMING WITH R,"TSIANG, MICHAEL",A+,4,126
23S,STATS,20,INTRODUCTION TO STATISTICAL PROGRAMMING WITH R,"TSIANG, MICHAEL",A,75,126
23S,STATS,20,INTRODUCTION TO STATISTICAL PROGRAMMING WITH R,"TSIANG, MICHAEL",A-,18,126
23S,STATS,20,INTRODUCTION TO STATISTICAL PROGRAMMING WITH R,"TSIANG, MICHAEL",B+,10,126
23S,STATS,20,INTRODUCTION TO STATISTICAL PROGRAMMING WITH R,"TSIANG, MICHAEL",B,6,126
23S,STATS,20,INTRODUCTION TO STATISTICAL PROGRAMMING WITH R,"TSIANG, MICHAEL",B-,7,126
23S,STATS,20,INTRODUCTION TO STATISTICAL PROGRAMMING WITH R,"TSIANG, MICHAEL",C+,4,126
23S,STATS,20,INTRODUCTION TO STATISTICAL PROGRAMMING WITH R,"TSIANG, MICHAEL",F,2,126
23S,STATS,100B,INTRODUCTION TO MATHEMATICAL STATISTICS,"ODHIAMBO, COLLINS OJWANG",A+,16,68
23S,STATS,100B,INTRODUCTION TO MATHEMATICAL STATISTICS,"ODHIAMBO, COLLINS OJWANG",A,11,68
23S,STATS,100B,INTRODUCTION TO MATHEMATICAL STATISTICS,"ODHIAMBO, COLLINS OJWANG",A-,8,68
23S,STATS,100B,INTRODUCTION TO MATHEMATICAL STATISTICS,"ODHIAMBO, COLLINS OJWANG",B+,6,68
23S,STATS,100B,INTRODUCTION TO MATHEMATICAL STATISTICS,"ODHIAMBO, COLLINS OJWANG",B,9,68
23S,STATS,100B,INTRODUCTION TO MATHEMATICAL STATISTICS,"ODHIAMBO, COLLINS OJWANG",B-,7,68
23S,STATS,100B,INTRODUCTION TO MATHEMATICAL STATISTICS,"ODHIAMBO, COLLINS OJWANG",C+,4,68
23S,STATS,100B,INTRODUCTION TO MATHEMATICAL STATISTICS,"ODHIAMBO, COLLINS OJWANG",C,4,68
23S,STATS,100B,INTRODUCTION TO MATHEMATICAL STATISTICS,"ODHIAMBO, COLLINS OJWANG",C-,2,68
23S,STATS,100B,INTRODUCTION TO MATHEMATICAL STATISTICS,"ODHIAMBO, COLLINS OJWANG",D-,1,68
23S,STATS,100C,LINEAR MODELS,"CHRISTOU, NICOLAS",A,19,61
23S,STATS,100C,LINEAR MODELS,"CHRISTOU, NICOLAS",A-,13,61
23S,STATS,100C,LINEAR MODELS,"CHRISTOU, NICOLAS",B+,19,61
23S,STATS,100C,LINEAR MODELS,"CHRISTOU, NICOLAS",B,8,61
23S,STATS,100C,LINEAR MODELS,"CHRISTOU, NICOLAS",B-,2,61
23S,STATS,100C,LINEAR MODELS,"AMINI, ARASH ALI",A+,10,59
23S,STATS,100C,LINEAR MODELS,"AMINI, ARASH ALI",A,10,59
23S,STATS,100C,LINEAR MODELS,"AMINI, ARASH ALI",A-,24,59
23S,STATS,100C,LINEAR MODELS,"AMINI, ARASH ALI",B+,1,59
23S,STATS,100C,LINEAR MODELS,"AMINI, ARASH ALI",B,7,59
23S,STATS,100C,LINEAR MODELS,"AMINI, ARASH ALI",C+,3,59
23S,STATS,100C,LINEAR MODELS,"AMINI, ARASH ALI",C,3,59
23S,STATS,100C,LINEAR MODELS,"AMINI, ARASH ALI",C-,1,59
23S,STATS,100C,LINEAR MODELS,"MADRID PADILLA, OSCAR HERNAN",A+,1,47
23S,STATS,100C,LINEAR MODELS,"MADRID PADILLA, OSCAR HERNAN",A,13,47
23S,STATS,100C,LINEAR MODELS,"MADRID PADILLA, OSCAR HERNAN",A-,6,47
23S,STATS,100C,LINEAR MODELS,"MADRID PADILLA, OSCAR HERNAN",B+,12,47
23S,STATS,100C,LINEAR MODELS,"MADRID PADILLA, OSCAR HERNAN",B,7,47
23S,STATS,100C,LINEAR MODELS,"MADRID PADILLA, OSCAR HERNAN",B-,4,47
23S,STATS,100C,LINEAR MODELS,"MADRID PADILLA, OSCAR HERNAN",C+,3,47
23S,STATS,100C,LINEAR MODELS,"MADRID PADILLA, OSCAR HERNAN",C-,1,47
23S,STATS,101A,INTRODUCTION TO DATA ANALYSIS AND REGRESSION,"GOULD, ROBERT L",A+,2,82
23S,STATS,101A,INTRODUCTION TO DATA ANALYSIS AND REGRESSION,"GOULD, ROBERT L",A,35,82
23S,STATS,101A,INTRODUCTION TO DATA ANALYSIS AND REGRESSION,"GOULD, ROBERT L",A-,7,82
23S,STATS,101A,INTRODUCTION TO DATA ANALYSIS AND REGRESSION,"GOULD, ROBERT L",B+,16,82
23S,STATS,101A,INTRODUCTION TO DATA ANALYSIS AND REGRESSION,"GOULD, ROBERT L",B,11,82
23S,STATS,101A,INTRODUCTION TO DATA ANALYSIS AND REGRESSION,"GOULD, ROBERT L",B-,4,82
23S,STATS,101A,INTRODUCTION TO DATA ANALYSIS AND REGRESSION,"GOULD, ROBERT L",C+,6,82
23S,STATS,101A,INTRODUCTION TO DATA ANALYSIS AND REGRESSION,"GOULD, ROBERT L",C,1,82
23S,STATS,101B,INTRODUCTION TO DESIGN AND ANALYSIS OF EXPERIMENT,"ALMOHALWAS, AKRAM M",A+,24,150
23S,STATS,101B,INTRODUCTION TO DESIGN AND ANALYSIS OF EXPERIMENT,"ALMOHALWAS, AKRAM M",A,27,150
23S,STATS,101B,INTRODUCTION TO DESIGN AND ANALYSIS OF EXPERIMENT,"ALMOHALWAS, AKRAM M",A-,37,150
23S,STATS,101B,INTRODUCTION TO DESIGN AND ANALYSIS OF EXPERIMENT,"ALMOHALWAS, AKRAM M",B+,24,150
23S,STATS,101B,INTRODUCTION TO DESIGN AND ANALYSIS OF EXPERIMENT,"ALMOHALWAS, AKRAM M",B,21,150
23S,STATS,101B,INTRODUCTION TO DESIGN AND ANALYSIS OF EXPERIMENT,"ALMOHALWAS, AKRAM M",B-,7,150
23S,STATS,101B,INTRODUCTION TO DESIGN AND ANALYSIS OF EXPERIMENT,"ALMOHALWAS, AKRAM M",C+,5,150
23S,STATS,101B,INTRODUCTION TO DESIGN AND ANALYSIS OF EXPERIMENT,"ALMOHALWAS, AKRAM M",C,4,150
23S,STATS,101B,INTRODUCTION TO DESIGN AND ANALYSIS OF EXPERIMENT,"ALMOHALWAS, AKRAM M",F,1,150
23S,STATS,101B,INTRODUCTION TO DESIGN AND ANALYSIS OF EXPERIMENT,"XU, SHIRONG",A+,24,164
23S,STATS,101B,INTRODUCTION TO DESIGN AND ANALYSIS OF EXPERIMENT,"XU, SHIRONG",A,76,164
23S,STATS,101B,INTRODUCTION TO DESIGN AND ANALYSIS OF EXPERIMENT,"XU, SHIRONG",A-,32,164
23S,STATS,101B,INTRODUCTION TO DESIGN AND ANALYSIS OF EXPERIMENT,"XU, SHIRONG",B+,17,164
23S,STATS,101B,INTRODUCTION TO DESIGN AND ANALYSIS OF EXPERIMENT,"XU, SHIRONG",B,8,164
23S,STATS,101B,INTRODUCTION TO DESIGN AND ANALYSIS OF EXPERIMENT,"XU, SHIRONG",B-,7,164
23S,STATS,102B,INTRODUCTION TO COMPUTATION AND OPTIMIZATION FOR STATISTICS,"WU, GUANI",A,35,116
23S,STATS,102B,INTRODUCTION TO COMPUTATION AND OPTIMIZATION FOR STATISTICS,"WU, GUANI",A-,18,116
23S,STATS,102B,INTRODUCTION TO COMPUTATION AND OPTIMIZATION FOR STATISTICS,"WU, GUANI",B+,22,116
23S,STATS,102B,INTRODUCTION TO COMPUTATION AND OPTIMIZATION FOR STATISTICS,"WU, GUANI",B,15,116
